,bs_clade,bs_species,clade,phy_species,group,dN,dS,Clade.Size,W
2658,76_2,Chilomycterus_reticulatus_AP009188.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010470667,0.560927333,18,0.018666708
2659,76_20,Canthigaster_rivulata_AP006744.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.012382,0.452015333,191,0.027392876
2660,76_20,Diodon_holocanthus_AP009177.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.011222667,0.613214,18,0.018301387
2661,76_21,Arothron_mappa_AP011931.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.010737333,0.454276667,191,0.02363611
2662,76_21,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010133,0.556503333,18,0.018208337
2663,76_22,Lagocephalus_suezensis_KP013619.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.016249,0.535101,191,0.03036623
2664,76_22,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010233333,0.466292333,18,0.021946175
2665,76_23,Takifugu_stictonotus_AP009530.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.017027333,0.588661333,191,0.028925517
2666,76_23,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010065333,0.569492333,18,0.017674221
2667,76_24,Tetraodon_lineatus_MG913990.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.012173667,0.489355333,191,0.024876947
2668,76_24,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.009906333,0.510206667,18,0.019416315
2669,76_25,Lagocephalus_lagocephalus_AP011933.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.018942,0.571827,191,0.033125403
2670,76_25,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.009644,0.470609333,18,0.020492581
2671,76_26,Sphoeroides_parvus_AP011914.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.011279667,0.523751,191,0.021536315
2672,76_26,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010834333,0.468423667,18,0.023129347
2673,76_27,Canthigaster_valentini_AP011912.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.012090667,0.461173,191,0.026217204
2674,76_27,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010301333,0.497526,18,0.020705116
2675,76_28,Takifugu_vermicularis_AP009532.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.017169667,0.477413333,191,0.035963945
2676,76_28,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.009749667,0.543342333,18,0.017943875
2677,76_29,Takifugu_poecilonotus_AP009539.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.017284667,0.530852667,191,0.032560196
2678,76_29,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.009989,0.529593667,18,0.01886163
2679,76_3,Takifugu_stictonotus_AP009530.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.016723333,0.567258,191,0.029481
2680,76_3,Chilomycterus_reticulatus_AP009188.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010595333,0.570792667,18,0.01856249
2681,76_30,Canthigaster_rivulata_AP006744.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.012248,0.456504,191,0.026829995
2682,76_30,Diodon_hystrix_KY677758.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010274667,0.534993333,18,0.019205224
2683,76_4,Tetraodon_lineatus_MG913990.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.012314,0.543582667,191,0.022653408
2684,76_4,Chilomycterus_reticulatus_AP009188.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010691667,0.611375,18,0.017487903
2685,76_5,Lagocephalus_lagocephalus_AP011933.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.018562333,0.606902667,191,0.030585355
2686,76_5,Chilomycterus_reticulatus_AP009188.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.009938333,0.568327667,18,0.017486978
2687,76_6,Sphoeroides_parvus_AP011914.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.01093,0.637170333,191,0.017153969
2688,76_6,Chilomycterus_reticulatus_AP009188.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.011278333,0.609142,18,0.018515114
2689,76_7,Canthigaster_valentini_AP011912.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.011823333,0.438023333,191,0.026992474
2690,76_7,Chilomycterus_reticulatus_AP009188.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010654333,0.518906333,18,0.020532286
2691,76_8,Takifugu_vermicularis_AP009532.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.016942333,0.499082333,191,0.033946971
2692,76_8,Chilomycterus_reticulatus_AP009188.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010326,0.585996667,18,0.017621261
2693,76_9,Takifugu_poecilonotus_AP009539.1,76,Monotrete_cochinchinensis_AP011925.1,ingroup,0.017085333,0.517173,191,0.033036012
2694,76_9,Chilomycterus_reticulatus_AP009188.1,76,Chilomycterus_reticulatus_AP009188.1,ingroup,0.010599,0.528649,18,0.02004922
2695,77_1,Oxymonacanthus_longirostris_AP009221.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.023100667,0.751396333,108,0.030743651
2696,77_1,Melichthys_vidua_AP009207.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008159667,0.472598667,42,0.01726553
2697,77_10,Nelusetta_ayraudi_AP009220.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013481,0.454474667,108,0.029662819
2698,77_10,Melichthys_vidua_AP009207.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008294,0.502545333,42,0.016503984
2699,77_100,Nelusetta_ayraudi_AP009220.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.014081333,0.521094333,108,0.027022618
2700,77_100,Canthidermis_maculata_AP009206.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008114,0.525583667,42,0.015438075
2701,77_11,Oxymonacanthus_longirostris_AP009221.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.02349,0.834095333,108,0.028162248
2702,77_11,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008654333,0.440189667,42,0.019660465
2703,77_12,Monacanthus_chinensis_AP009219.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010734667,0.406376667,108,0.026415559
2704,77_12,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008992667,0.392794,42,0.022894104
2705,77_13,Aluterus_monoceros_KP637022.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010947,0.503521333,108,0.021740886
2706,77_13,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.009112,0.526926333,42,0.01729274
2707,77_14,Acanthaluteres_brownii_AP009212.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013826333,0.400974,108,0.03448187
2708,77_14,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008909667,0.473734667,42,0.018807293
2709,77_15,Pseudomonacanthus_peroni_AP009225.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010414,0.436171667,108,0.02387592
2710,77_15,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.009154333,0.492011667,42,0.018605927
2711,77_16,Scobinichthys_granulatus_AP009228.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013924333,0.371210333,108,0.03751063
2712,77_16,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.009087,0.494337667,42,0.018382172
2713,77_17,Aluterus_scriptus_AP009183.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.011376667,0.451528,108,0.025195927
2714,77_17,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008754,0.443346667,42,0.019745271
2715,77_18,Stephanolepis_cirrhifer_AP002952.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.020021,0.619021667,108,0.032342971
2716,77_18,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.009715667,0.472395,42,0.020566828
2717,77_19,Amanses_scopas_AP009214.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.012258333,0.510778,108,0.023999337
2718,77_19,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008755333,0.47348,42,0.018491453
2719,77_2,Monacanthus_chinensis_AP009219.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.009756667,0.388138,108,0.025137108
2720,77_2,Melichthys_vidua_AP009207.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007983,0.397187,42,0.020098845
2721,77_20,Nelusetta_ayraudi_AP009220.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.014392667,0.443465,108,0.032455023
2722,77_20,Sufflamen_fraenatum_AP004456.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.00924,0.484764667,42,0.019060795
2723,77_21,Oxymonacanthus_longirostris_AP009221.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.023193333,0.770737667,108,0.030092383
2724,77_21,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006906,0.437045,42,0.015801576
2725,77_22,Monacanthus_chinensis_AP009219.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010717,0.396755333,108,0.027011609
2726,77_22,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007318667,0.373235,42,0.019608736
2727,77_23,Aluterus_monoceros_KP637022.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010818667,0.449658667,108,0.024059731
2728,77_23,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007276,0.445513333,42,0.016331722
2729,77_24,Acanthaluteres_brownii_AP009212.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013517667,0.409435333,108,0.033015389
2730,77_24,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006891333,0.451917333,42,0.015249102
2731,77_25,Pseudomonacanthus_peroni_AP009225.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010299,0.442057667,108,0.023297865
2732,77_25,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007275667,0.477597,42,0.015233904
2733,77_26,Scobinichthys_granulatus_AP009228.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013495667,0.372362667,108,0.03624334
2734,77_26,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007098667,0.458835,42,0.015471066
2735,77_27,Aluterus_scriptus_AP009183.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.011244667,0.455447,108,0.024689298
2736,77_27,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006927,0.440541,42,0.015723849
2737,77_28,Stephanolepis_cirrhifer_AP002952.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.019701667,0.667024667,108,0.029536639
2738,77_28,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007684667,0.526635,42,0.014592017
2739,77_29,Amanses_scopas_AP009214.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.012362667,0.441384667,108,0.028008827
2740,77_29,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007127333,0.407367333,42,0.017496085
2741,77_3,Aluterus_monoceros_KP637022.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010117667,0.436945333,108,0.023155452
2742,77_3,Melichthys_vidua_AP009207.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008223333,0.470313,42,0.01748481
2743,77_30,Nelusetta_ayraudi_AP009220.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013978667,0.427119667,108,0.032727752
2744,77_30,Odonus_niger_AP009208.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007238333,0.43981,42,0.016457864
2745,77_31,Oxymonacanthus_longirostris_AP009221.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.023242,0.765636,108,0.030356462
2746,77_31,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007123,0.385861333,42,0.018459999
2747,77_32,Monacanthus_chinensis_AP009219.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010305333,0.3955,108,0.026056469
2748,77_32,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007046,0.324970667,42,0.021681957
2749,77_33,Aluterus_monoceros_KP637022.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010529667,0.487539667,108,0.021597559
2750,77_33,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007139,0.415962667,42,0.017162598
2751,77_34,Acanthaluteres_brownii_AP009212.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013451333,0.413803667,108,0.032506559
2752,77_34,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.00698,0.392893333,42,0.017765636
2753,77_35,Pseudomonacanthus_peroni_AP009225.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.009929,0.391302,108,0.025374263
2754,77_35,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007111667,0.361840667,42,0.019654139
2755,77_36,Scobinichthys_granulatus_AP009228.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013389667,0.371409667,108,0.036050937
2756,77_36,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007154333,0.396210333,42,0.018056907
2757,77_37,Aluterus_scriptus_AP009183.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010944,0.510050667,108,0.021456692
2758,77_37,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006771333,0.418668,42,0.016173515
2759,77_38,Stephanolepis_cirrhifer_AP002952.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.019609333,0.636180333,108,0.030823545
2760,77_38,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007872333,0.430304333,42,0.018294804
2761,77_39,Amanses_scopas_AP009214.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.012021333,0.416455,108,0.028865864
2762,77_39,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007052,0.318492333,42,0.02214182
2763,77_4,Acanthaluteres_brownii_AP009212.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013033,0.411732,108,0.031654086
2764,77_4,Melichthys_vidua_AP009207.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008001,0.492207,42,0.016255356
2765,77_40,Nelusetta_ayraudi_AP009220.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013815333,0.452517667,108,0.030529931
2766,77_40,Xenobalistes_tumidipectoris_AP009182.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007277333,0.406039,42,0.017922745
2767,77_41,Oxymonacanthus_longirostris_AP009221.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.023594667,0.852123333,108,0.027689263
2768,77_41,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.00738,0.515839667,42,0.014306771
2769,77_42,Monacanthus_chinensis_AP009219.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010337667,0.405842667,108,0.025472104
2770,77_42,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007215,0.396699667,42,0.018187563
2771,77_43,Aluterus_monoceros_KP637022.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010506,0.445833667,108,0.023564842
2772,77_43,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007193333,0.455734667,42,0.015784038
2773,77_44,Acanthaluteres_brownii_AP009212.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013548333,0.469929667,108,0.028830555
2774,77_44,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007215333,0.521207667,42,0.01384349
2775,77_45,Pseudomonacanthus_peroni_AP009225.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010057,0.425384667,108,0.023642131
2776,77_45,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007374333,0.469860667,42,0.015694724
2777,77_46,Scobinichthys_granulatus_AP009228.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013537,0.410678,108,0.032962564
2778,77_46,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007376333,0.506365,42,0.014567226
2779,77_47,Aluterus_scriptus_AP009183.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.011188667,0.503041333,108,0.022242042
2780,77_47,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007068,0.499869667,42,0.014139686
2781,77_48,Stephanolepis_cirrhifer_AP002952.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.019549,0.611170333,108,0.031986173
2782,77_48,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007880333,0.481115333,42,0.016379302
2783,77_49,Amanses_scopas_AP009214.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.012193,0.485941,108,0.025091523
2784,77_49,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007198333,0.448813667,42,0.016038579
2785,77_5,Pseudomonacanthus_peroni_AP009225.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.009453333,0.389660667,108,0.024260425
2786,77_5,Melichthys_vidua_AP009207.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008088,0.462303333,42,0.017495007
2787,77_50,Nelusetta_ayraudi_AP009220.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.014026333,0.517658667,108,0.027095718
2788,77_50,Balistoides_conspicillum_AP009205.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007501333,0.543885,42,0.013792131
2789,77_51,Oxymonacanthus_longirostris_AP009221.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.023160667,0.731013667,108,0.031682946
2790,77_51,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007131667,0.448466667,42,0.015902334
2791,77_52,Monacanthus_chinensis_AP009219.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010217,0.396095667,108,0.025794274
2792,77_52,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007145,0.393812333,42,0.01814316
2793,77_53,Aluterus_monoceros_KP637022.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010357333,0.452191667,108,0.022904742
2794,77_53,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007145667,0.476836667,42,0.014985565
2795,77_54,Acanthaluteres_brownii_AP009212.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013258667,0.384991333,108,0.03443887
2796,77_54,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006966667,0.443307,42,0.015715219
2797,77_55,Pseudomonacanthus_peroni_AP009225.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.009824,0.410835,108,0.023912276
2798,77_55,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007172,0.456405,42,0.015714114
2799,77_56,Scobinichthys_granulatus_AP009228.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013103,0.359910667,108,0.036406256
2800,77_56,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007027333,0.462251667,42,0.015202397
2801,77_57,Aluterus_scriptus_AP009183.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010999667,0.479636333,108,0.022933347
2802,77_57,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006929333,0.487334667,42,0.014218839
2803,77_58,Stephanolepis_cirrhifer_AP002952.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.019397,0.598001667,108,0.032436364
2804,77_58,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007681,0.478402667,42,0.016055513
2805,77_59,Amanses_scopas_AP009214.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.011985333,0.479547333,108,0.024993014
2806,77_59,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007092333,0.454725333,42,0.015596961
2807,77_6,Scobinichthys_granulatus_AP009228.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.012859333,0.346611,108,0.037100188
2808,77_6,Melichthys_vidua_AP009207.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008045333,0.478622667,42,0.016809345
2809,77_60,Nelusetta_ayraudi_AP009220.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013498,0.444157,108,0.030390155
2810,77_60,Balistapus_undulatus_AP009203.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007077667,0.472526,42,0.014978365
2811,77_61,Oxymonacanthus_longirostris_AP009221.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.022929667,0.751034333,108,0.030530784
2812,77_61,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007695333,0.41196,42,0.018679807
2813,77_62,Monacanthus_chinensis_AP009219.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.009932667,0.398375,108,0.024932957
2814,77_62,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007764667,0.375775,42,0.020663074
2815,77_63,Aluterus_monoceros_KP637022.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010338333,0.470347333,108,0.02198021
2816,77_63,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008014,0.469957,42,0.017052624
2817,77_64,Acanthaluteres_brownii_AP009212.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013230667,0.394942333,108,0.033500249
2818,77_64,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007837,0.434672667,42,0.018029659
2819,77_65,Pseudomonacanthus_peroni_AP009225.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.009692667,0.416703667,108,0.023260334
2820,77_65,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007919667,0.451026,42,0.017559224
2821,77_66,Scobinichthys_granulatus_AP009228.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.01324,0.383133333,108,0.03455716
2822,77_66,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008044333,0.468435,42,0.017172785
2823,77_67,Aluterus_scriptus_AP009183.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010691,0.516330333,108,0.020705737
2824,77_67,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007575667,0.500931,42,0.015123174
2825,77_68,Stephanolepis_cirrhifer_AP002952.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.019565333,0.579836333,108,0.033742855
2826,77_68,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008749,0.443098,42,0.019745068
2827,77_69,Amanses_scopas_AP009214.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.011930667,0.434270667,108,0.027472882
2828,77_69,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007981667,0.393363333,42,0.020290825
2829,77_7,Aluterus_scriptus_AP009183.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010568667,0.494249333,108,0.021383269
2830,77_7,Melichthys_vidua_AP009207.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007840667,0.517246667,42,0.015158467
2831,77_70,Nelusetta_ayraudi_AP009220.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013643333,0.464177667,108,0.029392481
2832,77_70,Pseudobalistes_fuscus_KU985150.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.008111667,0.474553,42,0.017093279
2833,77_71,Oxymonacanthus_longirostris_AP009221.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.023588667,0.874381,108,0.026977561
2834,77_71,Rhinecanthus_aculeatus_AP009210.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.007035,0.458537667,42,0.015342251
2835,77_72,Monacanthus_chinensis_AP009219.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010348,0.432315,108,0.02393625
2836,77_72,Rhinecanthus_aculeatus_AP009210.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006741333,0.391142333,42,0.017234988
2837,77_73,Aluterus_monoceros_KP637022.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.010540667,0.567132333,108,0.018585903
2838,77_73,Rhinecanthus_aculeatus_AP009210.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006875,0.533698667,42,0.012881801
2839,77_74,Acanthaluteres_brownii_AP009212.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013750667,0.490613,108,0.028027522
2840,77_74,Rhinecanthus_aculeatus_AP009210.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006931667,0.518714,42,0.013363176
2841,77_75,Pseudomonacanthus_peroni_AP009225.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.009936333,0.467646333,108,0.021247538
2842,77_75,Rhinecanthus_aculeatus_AP009210.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006774667,0.476138333,42,0.014228358
2843,77_76,Scobinichthys_granulatus_AP009228.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.013595667,0.437889333,108,0.03104818
2844,77_76,Rhinecanthus_aculeatus_AP009210.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.006995667,0.516129,42,0.013554105
2845,77_77,Aluterus_scriptus_AP009183.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.011184667,0.569235667,108,0.01964857
2846,77_77,Rhinecanthus_aculeatus_AP009210.1,77,Balistapus_undulatus_AP009203.1,ingroup,0.00671,0.520736,42,0.012885608
2847,77_78,Stephanolepis_cirrhifer_AP002952.1,77,Paramonacanthus_choirocephalus_AP009223.1,ingroup,0.019766,0.602226,108,0.032821565
